Course Name,Course ID,Attempt ID,Candidate Name,Candidate Email,Mark,Grade
Algorithms,CS106,1,David Zhang,david.zhang903@student.edu,83.2,B
Software Engineering,CS107,1,David Zhang,david.zhang903@student.edu,89.1,B
Computer Networks,CS108,1,David Zhang,david.zhang903@student.edu,85.0,B
Python Programming,CS101,1,Wei Hernandez,wei.hernandez901@gmail.com,63.0,D
Python Programming,CS101,2,Wei Hernandez,wei.hernandez901@gmail.com,78.7,C
Python Programming,CS101,3,Wei Hernandez,wei.hernandez901@gmail.com,99.4,A
Data Structures,CS102,1,Wei Hernandez,wei.hernandez901@gmail.com,84.5,B
Database Management,CS103,1,Wei Hernandez,wei.hernandez901@gmail.com,83.9,B
Web Development,CS104,1,Wei Hernandez,wei.hernandez901@gmail.com,83.9,B
Web Development,CS104,2,Wei Hernandez,wei.hernandez901@gmail.com,82.8,B
Machine Learning,CS105,1,Wei Hernandez,wei.hernandez901@gmail.com,65.8,D
Machine Learning,CS105,2,Wei Hernandez,wei.hernandez901@gmail.com,72.2,C
Algorithms,CS106,1,Wei Hernandez,wei.hernandez901@gmail.com,90.3,A
Algorithms,CS106,2,Wei Hernandez,wei.hernandez901@gmail.com,90.2,A
Software Engineering,CS107,1,Wei Hernandez,wei.hernandez901@gmail.com,63.4,D
Computer Networks,CS108,1,Wei Hernandez,wei.hernandez901@gmail.com,76.4,C
Computer Networks,CS108,2,Wei Hernandez,wei.hernandez901@gmail.com,91.1,A
Computer Networks,CS108,3,Wei Hernandez,wei.hernandez901@gmail.com,100.0,A
Python Programming,CS101,1,John Wilson,john.wilson379@outlook.com,67.5,D
Python Programming,CS101,2,John Wilson,john.wilson379@outlook.com,74.0,C
Python Programming,CS101,3,John Wilson,john.wilson379@outlook.com,70.3,C
Data Structures,CS102,1,John Wilson,john.wilson379@outlook.com,66.1,D
Data Structures,CS102,2,John Wilson,john.wilson379@outlook.com,68.0,D
Data Structures,CS102,3,John Wilson,john.wilson379@outlook.com,72.6,C
Database Management,CS103,1,John Wilson,john.wilson379@outlook.com,61.8,D
Database Management,CS103,2,John Wilson,john.wilson379@outlook.com,76.4,C
Database Management,CS103,3,John Wilson,john.wilson379@outlook.com,78.5,C
Web Development,CS104,1,John Wilson,john.wilson379@outlook.com,49.2,F
Web Development,CS104,2,John Wilson,john.wilson379@outlook.com,66.2,D
Machine Learning,CS105,1,John Wilson,john.wilson379@outlook.com,48.3,F
Algorithms,CS106,1,John Wilson,john.wilson379@outlook.com,51.4,F
Algorithms,CS106,2,John Wilson,john.wilson379@outlook.com,78.4,C
Algorithms,CS106,3,John Wilson,john.wilson379@outlook.com,73.9,C
Software Engineering,CS107,1,John Wilson,john.wilson379@outlook.com,65.3,D
Computer Networks,CS108,1,John Wilson,john.wilson379@outlook.com,68.7,D
Python Programming,CS101,1,Joseph Wang,joseph.wang162@student.edu,71.6,C
Python Programming,CS101,2,Joseph Wang,joseph.wang162@student.edu,81.9,B
Data Structures,CS102,1,Joseph Wang,joseph.wang162@student.edu,70.1,C
Database Management,CS103,1,Joseph Wang,joseph.wang162@student.edu,73.5,C
Web Development,CS104,1,Joseph Wang,joseph.wang162@student.edu,79.9,C
Web Development,CS104,2,Joseph Wang,joseph.wang162@student.edu,93.8,A
Web Development,CS104,3,Joseph Wang,joseph.wang162@student.edu,100.0,A
Machine Learning,CS105,1,Joseph Wang,joseph.wang162@student.edu,78.1,C
Machine Learning,CS105,2,Joseph Wang,joseph.wang162@student.edu,73.8,C
Algorithms,CS106,1,Joseph Wang,joseph.wang162@student.edu,65.7,D
Algorithms,CS106,2,Joseph Wang,joseph.wang162@student.edu,84.5,B
Algorithms,CS106,3,Joseph Wang,joseph.wang162@student.edu,100.0,A
Software Engineering,CS107,1,Joseph Wang,joseph.wang162@student.edu,78.5,C
Software Engineering,CS107,2,Joseph Wang,joseph.wang162@student.edu,99.0,A
Software Engineering,CS107,3,Joseph Wang,joseph.wang162@student.edu,86.5,B
Computer Networks,CS108,1,Joseph Wang,joseph.wang162@student.edu,82.8,B
Computer Networks,CS108,2,Joseph Wang,joseph.wang162@student.edu,94.6,A
Python Programming,CS101,1,Joseph Miller,joseph.miller854@college.org,100.0,A
Data Structures,CS102,1,Joseph Miller,joseph.miller854@college.org,100.0,A
Data Structures,CS102,2,Joseph Miller,joseph.miller854@college.org,80.2,B
Data Structures,CS102,3,Joseph Miller,joseph.miller854@college.org,100.0,A
Database Management,CS103,1,Joseph Miller,joseph.miller854@college.org,78.5,C
Database Management,CS103,2,Joseph Miller,joseph.miller854@college.org,91.8,A
Web Development,CS104,1,Joseph Miller,joseph.miller854@college.org,80.6,B
Web Development,CS104,2,Joseph Miller,joseph.miller854@college.org,100.0,A
Web Development,CS104,3,Joseph Miller,joseph.miller854@college.org,99.3,A
Machine Learning,CS105,1,Joseph Miller,joseph.miller854@college.org,96.0,A
Machine Learning,CS105,2,Joseph Miller,joseph.miller854@college.org,91.2,A
Algorithms,CS106,1,Joseph Miller,joseph.miller854@college.org,100.0,A
Algorithms,CS106,2,Joseph Miller,joseph.miller854@college.org,91.4,A
Software Engineering,CS107,1,Joseph Miller,joseph.miller854@college.org,80.8,B
Computer Networks,CS108,1,Joseph Miller,joseph.miller854@college.org,77.2,C
Computer Networks,CS108,2,Joseph Miller,joseph.miller854@college.org,100.0,A
Python Programming,CS101,1,Sarah Clark,sarah.clark627@student.edu,72.6,C
Python Programming,CS101,2,Sarah Clark,sarah.clark627@student.edu,62.8,D
Data Structures,CS102,1,Sarah Clark,sarah.clark627@student.edu,80.3,B
Data Structures,CS102,2,Sarah Clark,sarah.clark627@student.edu,62.5,D
Data Structures,CS102,3,Sarah Clark,sarah.clark627@student.edu,69.7,D
Database Management,CS103,1,Sarah Clark,sarah.clark627@student.edu,81.3,B
Database Management,CS103,2,Sarah Clark,sarah.clark627@student.edu,80.7,B
Database Management,CS103,3,Sarah Clark,sarah.clark627@student.edu,68.4,D
Web Development,CS104,1,Sarah Clark,sarah.clark627@student.edu,78.9,C
Web Development,CS104,2,Sarah Clark,sarah.clark627@student.edu,69.7,D
Machine Learning,CS105,1,Sarah Clark,sarah.clark627@student.edu,78.5,C
Machine Learning,CS105,2,Sarah Clark,sarah.clark627@student.edu,76.3,C
Algorithms,CS106,1,Sarah Clark,sarah.clark627@student.edu,60.3,D
Software Engineering,CS107,1,Sarah Clark,sarah.clark627@student.edu,68.7,D
Software Engineering,CS107,2,Sarah Clark,sarah.clark627@student.edu,81.2,B
Computer Networks,CS108,1,Sarah Clark,sarah.clark627@student.edu,73.9,C
Computer Networks,CS108,2,Sarah Clark,sarah.clark627@student.edu,74.3,C
Python Programming,CS101,1,Henry Rodriguez,henry.rodriguez684@gmail.com,89.0,B
Data Structures,CS102,1,Henry Rodriguez,henry.rodriguez684@gmail.com,84.6,B
Database Management,CS103,1,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Database Management,CS103,2,Henry Rodriguez,henry.rodriguez684@gmail.com,87.4,B
Web Development,CS104,1,Henry Rodriguez,henry.rodriguez684@gmail.com,78.0,C
Web Development,CS104,2,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Web Development,CS104,3,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Machine Learning,CS105,1,Henry Rodriguez,henry.rodriguez684@gmail.com,89.2,B
Machine Learning,CS105,2,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Machine Learning,CS105,3,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Algorithms,CS106,1,Henry Rodriguez,henry.rodriguez684@gmail.com,92.6,A
Algorithms,CS106,2,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Algorithms,CS106,3,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Software Engineering,CS107,1,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Software Engineering,CS107,2,Henry Rodriguez,henry.rodriguez684@gmail.com,86.6,B
Software Engineering,CS107,3,Henry Rodriguez,henry.rodriguez684@gmail.com,97.8,A
Computer Networks,CS108,1,Henry Rodriguez,henry.rodriguez684@gmail.com,100.0,A
Python Programming,CS101,1,Priya Lee,priya.lee955@student.edu,25.5,F
Data Structures,CS102,1,Priya Lee,priya.lee955@student.edu,36.8,F
Data Structures,CS102,2,Priya Lee,priya.lee955@student.edu,42.2,F
Data Structures,CS102,3,Priya Lee,priya.lee955@student.edu,45.4,F
Database Management,CS103,1,Priya Lee,priya.lee955@student.edu,31.4,F
Web Development,CS104,1,Priya Lee,priya.lee955@student.edu,28.0,F
Web Development,CS104,2,Priya Lee,priya.lee955@student.edu,41.5,F
Web Development,CS104,3,Priya Lee,priya.lee955@student.edu,49.2,F
Machine Learning,CS105,1,Priya Lee,priya.lee955@student.edu,25.9,F
Machine Learning,CS105,2,Priya Lee,priya.lee955@student.edu,35.6,F
Machine Learning,CS105,3,Priya Lee,priya.lee955@student.edu,50.6,F
Algorithms,CS106,1,Priya Lee,priya.lee955@student.edu,31.5,F
Software Engineering,CS107,1,Priya Lee,priya.lee955@student.edu,35.2,F
Computer Networks,CS108,1,Priya Lee,priya.lee955@student.edu,27.8,F
Computer Networks,CS108,2,Priya Lee,priya.lee955@student.edu,39.2,F
Python Programming,CS101,1,Wei Robinson,wei.robinson962@gmail.com,74.9,C
Python Programming,CS101,2,Wei Robinson,wei.robinson962@gmail.com,89.9,B
Data Structures,CS102,1,Wei Robinson,wei.robinson962@gmail.com,78.9,C
Data Structures,CS102,2,Wei Robinson,wei.robinson962@gmail.com,97.8,A
Data Structures,CS102,3,Wei Robinson,wei.robinson962@gmail.com,88.2,B
Database Management,CS103,1,Wei Robinson,wei.robinson962@gmail.com,66.5,D
Database Management,CS103,2,Wei Robinson,wei.robinson962@gmail.com,84.6,B
Web Development,CS104,1,Wei Robinson,wei.robinson962@gmail.com,94.1,A
Web Development,CS104,2,Wei Robinson,wei.robinson962@gmail.com,100.0,A
Machine Learning,CS105,1,Wei Robinson,wei.robinson962@gmail.com,97.9,A
Algorithms,CS106,1,Wei Robinson,wei.robinson962@gmail.com,76.4,C
Algorithms,CS106,2,Wei Robinson,wei.robinson962@gmail.com,93.9,A
Software Engineering,CS107,1,Wei Robinson,wei.robinson962@gmail.com,72.8,C
Computer Networks,CS108,1,Wei Robinson,wei.robinson962@gmail.com,90.9,A
Computer Networks,CS108,2,Wei Robinson,wei.robinson962@gmail.com,100.0,A
Python Programming,CS101,1,Amelia Smith,amelia.smith271@outlook.com,58.9,F
Python Programming,CS101,2,Amelia Smith,amelia.smith271@outlook.com,76.5,C
Python Programming,CS101,3,Amelia Smith,amelia.smith271@outlook.com,88.9,B
Data Structures,CS102,1,Amelia Smith,amelia.smith271@outlook.com,62.5,D
Data Structures,CS102,2,Amelia Smith,amelia.smith271@outlook.com,89.7,B
Data Structures,CS102,3,Amelia Smith,amelia.smith271@outlook.com,79.6,C
Database Management,CS103,1,Amelia Smith,amelia.smith271@outlook.com,64.9,D
Database Management,CS103,2,Amelia Smith,amelia.smith271@outlook.com,80.2,B
Web Development,CS104,1,Amelia Smith,amelia.smith271@outlook.com,76.5,C
Web Development,CS104,2,Amelia Smith,amelia.smith271@outlook.com,75.7,C
Web Development,CS104,3,Amelia Smith,amelia.smith271@outlook.com,96.7,A
Machine Learning,CS105,1,Amelia Smith,amelia.smith271@outlook.com,67.0,D
Machine Learning,CS105,2,Amelia Smith,amelia.smith271@outlook.com,86.7,B
Algorithms,CS106,1,Amelia Smith,amelia.smith271@outlook.com,59.6,F
Algorithms,CS106,2,Amelia Smith,amelia.smith271@outlook.com,61.7,D
Algorithms,CS106,3,Amelia Smith,amelia.smith271@outlook.com,97.2,A
Software Engineering,CS107,1,Amelia Smith,amelia.smith271@outlook.com,75.5,C
Computer Networks,CS108,1,Amelia Smith,amelia.smith271@outlook.com,75.6,C
Computer Networks,CS108,2,Amelia Smith,amelia.smith271@outlook.com,88.3,B
Computer Networks,CS108,3,Amelia Smith,amelia.smith271@outlook.com,96.0,A
Python Programming,CS101,1,Henry Moore,henry.moore912@gmail.com,69.4,D
Python Programming,CS101,2,Henry Moore,henry.moore912@gmail.com,59.8,F
Data Structures,CS102,1,Henry Moore,henry.moore912@gmail.com,77.1,C
Data Structures,CS102,2,Henry Moore,henry.moore912@gmail.com,79.0,C
Database Management,CS103,1,Henry Moore,henry.moore912@gmail.com,62.3,D
Database Management,CS103,2,Henry Moore,henry.moore912@gmail.com,64.5,D
Web Development,CS104,1,Henry Moore,henry.moore912@gmail.com,66.1,D
Web Development,CS104,2,Henry Moore,henry.moore912@gmail.com,75.1,C
Machine Learning,CS105,1,Henry Moore,henry.moore912@gmail.com,69.8,D
Algorithms,CS106,1,Henry Moore,henry.moore912@gmail.com,68.0,D
Algorithms,CS106,2,Henry Moore,henry.moore912@gmail.com,75.3,C
Software Engineering,CS107,1,Henry Moore,henry.moore912@gmail.com,78.3,C
Software Engineering,CS107,2,Henry Moore,henry.moore912@gmail.com,82.5,B
Computer Networks,CS108,1,Henry Moore,henry.moore912@gmail.com,77.4,C
Computer Networks,CS108,2,Henry Moore,henry.moore912@gmail.com,64.9,D
Python Programming,CS101,1,Charlotte Johnson,charlotte.johnson761@gmail.com,82.8,B
Python Programming,CS101,2,Charlotte Johnson,charlotte.johnson761@gmail.com,88.6,B
Python Programming,CS101,3,Charlotte Johnson,charlotte.johnson761@gmail.com,90.4,A
Data Structures,CS102,1,Charlotte Johnson,charlotte.johnson761@gmail.com,57.8,F
Data Structures,CS102,2,Charlotte Johnson,charlotte.johnson761@gmail.com,72.0,C
Data Structures,CS102,3,Charlotte Johnson,charlotte.johnson761@gmail.com,87.3,B
Database Management,CS103,1,Charlotte Johnson,charlotte.johnson761@gmail.com,77.3,C
Database Management,CS103,2,Charlotte Johnson,charlotte.johnson761@gmail.com,69.5,D
Database Management,CS103,3,Charlotte Johnson,charlotte.johnson761@gmail.com,79.6,C
Web Development,CS104,1,Charlotte Johnson,charlotte.johnson761@gmail.com,70.7,C
Web Development,CS104,2,Charlotte Johnson,charlotte.johnson761@gmail.com,76.9,C
Web Development,CS104,3,Charlotte Johnson,charlotte.johnson761@gmail.com,72.2,C
Machine Learning,CS105,1,Charlotte Johnson,charlotte.johnson761@gmail.com,62.3,D
Machine Learning,CS105,2,Charlotte Johnson,charlotte.johnson761@gmail.com,64.4,D
Machine Learning,CS105,3,Charlotte Johnson,charlotte.johnson761@gmail.com,89.8,B
Algorithms,CS106,1,Charlotte Johnson,charlotte.johnson761@gmail.com,82.8,B
Software Engineering,CS107,1,Charlotte Johnson,charlotte.johnson761@gmail.com,67.2,D
Software Engineering,CS107,2,Charlotte Johnson,charlotte.johnson761@gmail.com,74.1,C
Software Engineering,CS107,3,Charlotte Johnson,charlotte.johnson761@gmail.com,83.6,B
Computer Networks,CS108,1,Charlotte Johnson,charlotte.johnson761@gmail.com,70.3,C
Computer Networks,CS108,2,Charlotte Johnson,charlotte.johnson761@gmail.com,62.5,D
Python Programming,CS101,1,Sophia Lee,sophia.lee279@outlook.com,47.3,F
Python Programming,CS101,2,Sophia Lee,sophia.lee279@outlook.com,49.9,F
Python Programming,CS101,3,Sophia Lee,sophia.lee279@outlook.com,59.1,F
Data Structures,CS102,1,Sophia Lee,sophia.lee279@outlook.com,38.8,F
Data Structures,CS102,2,Sophia Lee,sophia.lee279@outlook.com,43.7,F
Database Management,CS103,1,Sophia Lee,sophia.lee279@outlook.com,48.0,F
Web Development,CS104,1,Sophia Lee,sophia.lee279@outlook.com,46.0,F
Web Development,CS104,2,Sophia Lee,sophia.lee279@outlook.com,37.7,F
Machine Learning,CS105,1,Sophia Lee,sophia.lee279@outlook.com,35.0,F
Machine Learning,CS105,2,Sophia Lee,sophia.lee279@outlook.com,39.7,F
Algorithms,CS106,1,Sophia Lee,sophia.lee279@outlook.com,44.6,F
Algorithms,CS106,2,Sophia Lee,sophia.lee279@outlook.com,41.7,F
Software Engineering,CS107,1,Sophia Lee,sophia.lee279@outlook.com,39.1,F
Computer Networks,CS108,1,Sophia Lee,sophia.lee279@outlook.com,47.7,F
Computer Networks,CS108,2,Sophia Lee,sophia.lee279@outlook.com,38.4,F
Python Programming,CS101,1,Sarah Ali,sarah.ali620@student.edu,78.7,C
Data Structures,CS102,1,Sarah Ali,sarah.ali620@student.edu,67.5,D
Data Structures,CS102,2,Sarah Ali,sarah.ali620@student.edu,56.6,F
Database Management,CS103,1,Sarah Ali,sarah.ali620@student.edu,71.9,C
Database Management,CS103,2,Sarah Ali,sarah.ali620@student.edu,62.2,D
Database Management,CS103,3,Sarah Ali,sarah.ali620@student.edu,80.4,B
Web Development,CS104,1,Sarah Ali,sarah.ali620@student.edu,54.6,F
Machine Learning,CS105,1,Sarah Ali,sarah.ali620@student.edu,67.2,D
Machine Learning,CS105,2,Sarah Ali,sarah.ali620@student.edu,71.6,C
Algorithms,CS106,1,Sarah Ali,sarah.ali620@student.edu,62.5,D
Algorithms,CS106,2,Sarah Ali,sarah.ali620@student.edu,72.3,C
Algorithms,CS106,3,Sarah Ali,sarah.ali620@student.edu,87.3,B
Software Engineering,CS107,1,Sarah Ali,sarah.ali620@student.edu,59.3,F
Software Engineering,CS107,2,Sarah Ali,sarah.ali620@student.edu,68.9,D
Computer Networks,CS108,1,Sarah Ali,sarah.ali620@student.edu,57.9,F
Python Programming,CS101,1,Olivia Ali,olivia.ali735@outlook.com,84.2,B
Python Programming,CS101,2,Olivia Ali,olivia.ali735@outlook.com,85.2,B
Data Structures,CS102,1,Olivia Ali,olivia.ali735@outlook.com,78.2,C
Data Structures,CS102,2,Olivia Ali,olivia.ali735@outlook.com,66.9,D
Data Structures,CS102,3,Olivia Ali,olivia.ali735@outlook.com,79.4,C
Database Management,CS103,1,Olivia Ali,olivia.ali735@outlook.com,71.7,C
Web Development,CS104,1,Olivia Ali,olivia.ali735@outlook.com,81.4,B
Web Development,CS104,2,Olivia Ali,olivia.ali735@outlook.com,85.4,B
Web Development,CS104,3,Olivia Ali,olivia.ali735@outlook.com,79.1,C
Machine Learning,CS105,1,Olivia Ali,olivia.ali735@outlook.com,68.4,D
Algorithms,CS106,1,Olivia Ali,olivia.ali735@outlook.com,72.9,C
Algorithms,CS106,2,Olivia Ali,olivia.ali735@outlook.com,85.0,B
Algorithms,CS106,3,Olivia Ali,olivia.ali735@outlook.com,83.5,B
Software Engineering,CS107,1,Olivia Ali,olivia.ali735@outlook.com,78.6,C
Computer Networks,CS108,1,Olivia Ali,olivia.ali735@outlook.com,89.6,B
Computer Networks,CS108,2,Olivia Ali,olivia.ali735@outlook.com,78.1,C
Python Programming,CS101,1,Samuel Garcia,samuel.garcia209@student.edu,92.0,A
Data Structures,CS102,1,Samuel Garcia,samuel.garcia209@student.edu,91.5,A
Database Management,CS103,1,Samuel Garcia,samuel.garcia209@student.edu,98.5,A
Web Development,CS104,1,Samuel Garcia,samuel.garcia209@student.edu,98.4,A
Machine Learning,CS105,1,Samuel Garcia,samuel.garcia209@student.edu,100.0,A
Algorithms,CS106,1,Samuel Garcia,samuel.garcia209@student.edu,77.5,C
Software Engineering,CS107,1,Samuel Garcia,samuel.garcia209@student.edu,90.6,A
Software Engineering,CS107,2,Samuel Garcia,samuel.garcia209@student.edu,93.3,A
Computer Networks,CS108,1,Samuel Garcia,samuel.garcia209@student.edu,80.2,B
Python Programming,CS101,1,Ava Ahmed,ava.ahmed518@student.edu,58.7,F
Data Structures,CS102,1,Ava Ahmed,ava.ahmed518@student.edu,68.2,D
Data Structures,CS102,2,Ava Ahmed,ava.ahmed518@student.edu,72.3,C
Data Structures,CS102,3,Ava Ahmed,ava.ahmed518@student.edu,77.6,C
Database Management,CS103,1,Ava Ahmed,ava.ahmed518@student.edu,58.0,F
Database Management,CS103,2,Ava Ahmed,ava.ahmed518@student.edu,82.8,B
Database Management,CS103,3,Ava Ahmed,ava.ahmed518@student.edu,77.8,C
Web Development,CS104,1,Ava Ahmed,ava.ahmed518@student.edu,54.3,F
Web Development,CS104,2,Ava Ahmed,ava.ahmed518@student.edu,79.5,C
Machine Learning,CS105,1,Ava Ahmed,ava.ahmed518@student.edu,67.0,D
Machine Learning,CS105,2,Ava Ahmed,ava.ahmed518@student.edu,66.6,D
Algorithms,CS106,1,Ava Ahmed,ava.ahmed518@student.edu,67.1,D
Software Engineering,CS107,1,Ava Ahmed,ava.ahmed518@student.edu,70.8,C
Computer Networks,CS108,1,Ava Ahmed,ava.ahmed518@student.edu,64.5,D
Python Programming,CS101,1,Noah Robinson,noah.robinson258@college.org,50.5,F
Python Programming,CS101,2,Noah Robinson,noah.robinson258@college.org,60.3,D
Python Programming,CS101,3,Noah Robinson,noah.robinson258@college.org,68.5,D
Data Structures,CS102,1,Noah Robinson,noah.robinson258@college.org,49.3,F
Data Structures,CS102,2,Noah Robinson,noah.robinson258@college.org,58.4,F
Data Structures,CS102,3,Noah Robinson,noah.robinson258@college.org,59.1,F
Database Management,CS103,1,Noah Robinson,noah.robinson258@college.org,46.6,F
Database Management,CS103,2,Noah Robinson,noah.robinson258@college.org,67.5,D
Web Development,CS104,1,Noah Robinson,noah.robinson258@college.org,59.4,F
Web Development,CS104,2,Noah Robinson,noah.robinson258@college.org,71.6,C
Web Development,CS104,3,Noah Robinson,noah.robinson258@college.org,69.1,D
Machine Learning,CS105,1,Noah Robinson,noah.robinson258@college.org,56.3,F
Machine Learning,CS105,2,Noah Robinson,noah.robinson258@college.org,65.5,D
Machine Learning,CS105,3,Noah Robinson,noah.robinson258@college.org,76.4,C
Algorithms,CS106,1,Noah Robinson,noah.robinson258@college.org,59.2,F
Software Engineering,CS107,1,Noah Robinson,noah.robinson258@college.org,61.2,D
Software Engineering,CS107,2,Noah Robinson,noah.robinson258@college.org,70.0,C
Software Engineering,CS107,3,Noah Robinson,noah.robinson258@college.org,84.4,B
Computer Networks,CS108,1,Noah Robinson,noah.robinson258@college.org,53.7,F
Python Programming,CS101,1,Raj Patel,raj.patel95@gmail.com,51.2,F
Python Programming,CS101,2,Raj Patel,raj.patel95@gmail.com,70.6,C
Data Structures,CS102,1,Raj Patel,raj.patel95@gmail.com,51.9,F
Data Structures,CS102,2,Raj Patel,raj.patel95@gmail.com,70.4,C
Database Management,CS103,1,Raj Patel,raj.patel95@gmail.com,61.2,D
Web Development,CS104,1,Raj Patel,raj.patel95@gmail.com,68.6,D
Machine Learning,CS105,1,Raj Patel,raj.patel95@gmail.com,60.3,D
Algorithms,CS106,1,Raj Patel,raj.patel95@gmail.com,70.6,C
Algorithms,CS106,2,Raj Patel,raj.patel95@gmail.com,82.6,B
Algorithms,CS106,3,Raj Patel,raj.patel95@gmail.com,87.1,B
Software Engineering,CS107,1,Raj Patel,raj.patel95@gmail.com,66.8,D
Software Engineering,CS107,2,Raj Patel,raj.patel95@gmail.com,68.7,D
Software Engineering,CS107,3,Raj Patel,raj.patel95@gmail.com,62.3,D
Computer Networks,CS108,1,Raj Patel,raj.patel95@gmail.com,69.2,D
Computer Networks,CS108,2,Raj Patel,raj.patel95@gmail.com,75.1,C
Python Programming,CS101,1,Matthew Walker,matthew.walker850@college.org,70.8,C
Python Programming,CS101,2,Matthew Walker,matthew.walker850@college.org,82.7,B
Data Structures,CS102,1,Matthew Walker,matthew.walker850@college.org,88.2,B
Data Structures,CS102,2,Matthew Walker,matthew.walker850@college.org,93.9,A
Database Management,CS103,1,Matthew Walker,matthew.walker850@college.org,68.5,D
Database Management,CS103,2,Matthew Walker,matthew.walker850@college.org,75.8,C
Web Development,CS104,1,Matthew Walker,matthew.walker850@college.org,80.7,B
Web Development,CS104,2,Matthew Walker,matthew.walker850@college.org,78.3,C
Web Development,CS104,3,Matthew Walker,matthew.walker850@college.org,100.0,A
Machine Learning,CS105,1,Matthew Walker,matthew.walker850@college.org,93.2,A
Algorithms,CS106,1,Matthew Walker,matthew.walker850@college.org,92.3,A
Algorithms,CS106,2,Matthew Walker,matthew.walker850@college.org,91.5,A
Algorithms,CS106,3,Matthew Walker,matthew.walker850@college.org,86.5,B
Software Engineering,CS107,1,Matthew Walker,matthew.walker850@college.org,86.7,B
Software Engineering,CS107,2,Matthew Walker,matthew.walker850@college.org,100.0,A
Computer Networks,CS108,1,Matthew Walker,matthew.walker850@college.org,68.6,D
Python Programming,CS101,1,Wei Wilson,wei.wilson46@student.edu,74.4,C
Python Programming,CS101,2,Wei Wilson,wei.wilson46@student.edu,94.1,A
Data Structures,CS102,1,Wei Wilson,wei.wilson46@student.edu,65.1,D
Database Management,CS103,1,Wei Wilson,wei.wilson46@student.edu,79.7,C
Web Development,CS104,1,Wei Wilson,wei.wilson46@student.edu,75.1,C
Web Development,CS104,2,Wei Wilson,wei.wilson46@student.edu,95.0,A
Web Development,CS104,3,Wei Wilson,wei.wilson46@student.edu,100.0,A
Machine Learning,CS105,1,Wei Wilson,wei.wilson46@student.edu,70.2,C
Machine Learning,CS105,2,Wei Wilson,wei.wilson46@student.edu,89.1,B
Algorithms,CS106,1,Wei Wilson,wei.wilson46@student.edu,80.9,B
Software Engineering,CS107,1,Wei Wilson,wei.wilson46@student.edu,85.2,B
Software Engineering,CS107,2,Wei Wilson,wei.wilson46@student.edu,76.2,C
Software Engineering,CS107,3,Wei Wilson,wei.wilson46@student.edu,92.9,A
Computer Networks,CS108,1,Wei Wilson,wei.wilson46@student.edu,78.7,C
Python Programming,CS101,1,Amelia King,amelia.king342@gmail.com,72.5,C
Python Programming,CS101,2,Amelia King,amelia.king342@gmail.com,71.2,C
Data Structures,CS102,1,Amelia King,amelia.king342@gmail.com,66.9,D
Database Management,CS103,1,Amelia King,amelia.king342@gmail.com,68.5,D
Database Management,CS103,2,Amelia King,amelia.king342@gmail.com,71.0,C
Web Development,CS104,1,Amelia King,amelia.king342@gmail.com,66.4,D
Web Development,CS104,2,Amelia King,amelia.king342@gmail.com,72.2,C
Web Development,CS104,3,Amelia King,amelia.king342@gmail.com,78.4,C
Machine Learning,CS105,1,Amelia King,amelia.king342@gmail.com,50.3,F
Algorithms,CS106,1,Amelia King,amelia.king342@gmail.com,51.0,F
Software Engineering,CS107,1,Amelia King,amelia.king342@gmail.com,53.6,F
Software Engineering,CS107,2,Amelia King,amelia.king342@gmail.com,60.9,D
Computer Networks,CS108,1,Amelia King,amelia.king342@gmail.com,57.0,F
Python Programming,CS101,1,Isabella Martinez,isabella.martinez653@outlook.com,87.5,B
Python Programming,CS101,2,Isabella Martinez,isabella.martinez653@outlook.com,92.9,A
Python Programming,CS101,3,Isabella Martinez,isabella.martinez653@outlook.com,100.0,A
Data Structures,CS102,1,Isabella Martinez,isabella.martinez653@outlook.com,74.2,C
Data Structures,CS102,2,Isabella Martinez,isabella.martinez653@outlook.com,93.5,A
Data Structures,CS102,3,Isabella Martinez,isabella.martinez653@outlook.com,99.4,A
Database Management,CS103,1,Isabella Martinez,isabella.martinez653@outlook.com,74.2,C
Web Development,CS104,1,Isabella Martinez,isabella.martinez653@outlook.com,79.3,C
Web Development,CS104,2,Isabella Martinez,isabella.martinez653@outlook.com,73.1,C
Web Development,CS104,3,Isabella Martinez,isabella.martinez653@outlook.com,100.0,A
Machine Learning,CS105,1,Isabella Martinez,isabella.martinez653@outlook.com,90.5,A
Machine Learning,CS105,2,Isabella Martinez,isabella.martinez653@outlook.com,90.2,A
Algorithms,CS106,1,Isabella Martinez,isabella.martinez653@outlook.com,80.9,B
Algorithms,CS106,2,Isabella Martinez,isabella.martinez653@outlook.com,100.0,A
Algorithms,CS106,3,Isabella Martinez,isabella.martinez653@outlook.com,77.8,C
Software Engineering,CS107,1,Isabella Martinez,isabella.martinez653@outlook.com,92.1,A
Software Engineering,CS107,2,Isabella Martinez,isabella.martinez653@outlook.com,74.0,C
